Date,Timestamp,Invoice No.,Item Name
2024-01-15,2024-01-15 00:51:51,20311,Hazelnut Frappe (350 ML)
2024-01-15,2024-01-15 00:51:51,20311,Papparoti (Add On Nutella sauce)
2024-01-15,2024-01-15 00:24:42,20310,Berliners (Dark Choco Mousse Berliner)
2024-01-15,2024-01-15 00:24:42,20310,Berliners (Lotus Biscoff Berliner)
2024-01-15,2024-01-15 00:24:42,20310,Rosella Cheesecake Berliner
2024-01-15,2024-01-15 00:24:42,20310,Baked Vada Pav
2024-01-15,2024-01-15 00:20:40,20309,Classic Frappe (350 ML)
2024-01-15,2024-01-15 00:20:40,20309,Classic Frappe (350 ML)
2024-01-15,2024-01-15 00:20:40,20309,Kaapicino (250 ML)
2024-01-15,2024-01-15 00:20:40,20309,Madagascar Chocochip Frappe (350 ML)
2024-01-15,2024-01-15 00:20:40,20309,Americano (250 ML)
2024-01-15,2024-01-15 00:20:40,20309,Papparoti (Plain)
2024-01-15,2024-01-15 00:08:21,20308,Cappucino (250 ML)
2024-01-15,2024-01-15 00:08:21,20308,South Indian Filter Kaapi (150 ML)
2024-01-15,2024-01-15 00:08:21,20308,Madagascar Chocochip Frappe (350 ML)
2024-01-15,2024-01-15 00:08:21,20308,Papparoti (Add On Nutella sauce)
2024-01-15,2024-01-15 00:07:55,20307,Hot Chocolate (250 ML)
2024-01-15,2024-01-15 00:07:55,20307,Berliner Mix 3 Pcs (Lotus Biscoff Berliner)
2024-01-15,2024-01-15 00:07:55,20307,Berliner Mix 3 Pcs (Blueberry Cheese Cake Berliner)
2024-01-15,2024-01-15 00:07:55,20307,Berliner Mix 3 Pcs (Dark Choco Mousse Berliner)
2024-01-15,2024-01-15 00:03:08,20306,Cappucino (250 ML)
2024-01-14,2024-01-14 23:34:11,20305,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 23:31:15,20304,Kaapicino (250 ML)
2024-01-14,2024-01-14 23:31:15,20304,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 23:31:15,20304,Berliners (Dark Choco Mousse Berliner)
2024-01-14,2024-01-14 23:16:45,20303,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 23:16:45,20303,Caramel Frappe (350 ML)
2024-01-14,2024-01-14 23:16:45,20303,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 23:16:45,20303,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 23:16:45,20303,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 23:10:01,20302,Classic Frappe (350 ML)
2024-01-14,2024-01-14 23:10:01,20302,Berliners (Dark Choco Mousse Berliner)
2024-01-14,2024-01-14 23:07:02,20301,Iced Americano (350 ML)
2024-01-14,2024-01-14 23:07:02,20301,Iced Latte (350 ML)
2024-01-14,2024-01-14 23:07:02,20301,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-14,2024-01-14 23:07:02,20301,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 23:00:53,20300,Vietnamese (350 ML)
2024-01-14,2024-01-14 23:00:53,20300,Vietnamese (350 ML)
2024-01-14,2024-01-14 22:58:29,20299,Kaapicino (250 ML)
2024-01-14,2024-01-14 22:58:29,20299,OAT MILK (200 ML)
2024-01-14,2024-01-14 22:57:29,20298,Aeropress
2024-01-14,2024-01-14 22:55:33,20297,Madagascar Chocochip Frappe (450 ML)
2024-01-14,2024-01-14 22:55:33,20297,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 22:55:33,20297,Vietnamese (350 ML)
2024-01-14,2024-01-14 22:39:02,20296,Hazelnut Frappe (450 ML)
2024-01-14,2024-01-14 22:39:02,20296,Cafe Latte (250 ML)
2024-01-14,2024-01-14 22:32:37,20295,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 22:32:37,20295,ALMOND MILK (200 ML)
2024-01-14,2024-01-14 22:32:37,20295,Bon Bon (350 ML)
2024-01-14,2024-01-14 22:32:37,20295,Classic Frappe (350 ML)
2024-01-14,2024-01-14 22:32:37,20295,Iced Americano (350 ML)
2024-01-14,2024-01-14 22:31:06,20294,Classic Frappe (350 ML)
2024-01-14,2024-01-14 22:31:06,20294,Hazelnut Frappe (450 ML)
2024-01-14,2024-01-14 22:12:22,20293,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 22:12:22,20293,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 21:52:07,20292,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 21:48:41,20291,Vietnamese (350 ML)
2024-01-14,2024-01-14 21:41:19,20290,Iced Latte (350 ML)
2024-01-14,2024-01-14 21:41:19,20290,Baked Vada Pav
2024-01-14,2024-01-14 21:39:05,C2213,Baked Vada Pav
2024-01-14,2024-01-14 21:35:29,20289,Cashew Nuts Nankhatai Veg
2024-01-14,2024-01-14 21:35:29,20289,Baked Vada Pav
2024-01-14,2024-01-14 21:35:29,20289,Cafe Latte (250 ML)
2024-01-14,2024-01-14 21:35:29,20289,Kaapicino (250 ML)
2024-01-14,2024-01-14 21:30:28,20288,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 21:30:28,20288,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 21:30:28,20288,Caramel Frappe (350 ML)
2024-01-14,2024-01-14 21:17:54,20287,Iced Mocha (350 ML)
2024-01-14,2024-01-14 21:12:36,20286,Kaapicino (350 ML)
2024-01-14,2024-01-14 21:12:36,20286,Calzones Veg (Calzone Paneer)
2024-01-14,2024-01-14 21:09:42,20285,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 21:05:21,C2212,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 20:53:51,20284,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 20:53:51,20284,Hyderabadi Soya Keema Pav
2024-01-14,2024-01-14 20:53:51,20284,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 20:53:51,20284,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 20:50:29,C2211,Papparoti (Add On Nutella sauce)
2024-01-14,2024-01-14 20:31:57,20283,Flat White 250 Ml
2024-01-14,2024-01-14 20:28:35,20282,Iced Americano (350 ML)
2024-01-14,2024-01-14 20:15:13,20281,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 20:15:13,20281,Vietnamese (350 ML)
2024-01-14,2024-01-14 20:15:13,20281,Calzones Veg (Calzone Veg)
2024-01-14,2024-01-14 20:08:01,20280,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 20:08:01,20280,Iced Americano (350 ML)
2024-01-14,2024-01-14 20:08:01,20280,Calzones Veg (Calzone Paneer)
2024-01-14,2024-01-14 20:07:55,20279,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 20:04:31,20278,Caramel Frappe (350 ML)
2024-01-14,2024-01-14 20:03:55,20277,Tartlets (chocolate Tartlet)
2024-01-14,2024-01-14 20:01:16,20276,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 20:01:16,20276,Tartlets (chocolate Tartlet)
2024-01-14,2024-01-14 19:51:25,20275,Vietnamese (350 ML)
2024-01-14,2024-01-14 19:38:51,20274,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 19:38:51,20274,Americano (250 ML)
2024-01-14,2024-01-14 19:38:51,20274,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 19:12:25,20273,Waves Of Malnad 250 GM
2024-01-14,2024-01-14 19:12:25,20273,Baba Budan Peak 250 Gm
2024-01-14,2024-01-14 18:53:33,20272,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 18:50:47,20271,Cappucino (250 ML)
2024-01-14,2024-01-14 18:50:47,20271,Add On Syrup (Add On Caramel Syrup)
2024-01-14,2024-01-14 18:48:14,C2210,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 18:48:14,C2210,Americano (250 ML)
2024-01-14,2024-01-14 18:33:57,20270,Cafe Latte (250 ML)
2024-01-14,2024-01-14 18:33:57,20270,Hot Chocolate (250 ML)
2024-01-14,2024-01-14 18:33:57,20270,Almond Honey Latte (350 ML)
2024-01-14,2024-01-14 18:23:24,20269,Iced Latte (350 ML)
2024-01-14,2024-01-14 18:23:24,20269,ALMOND MILK (200 ML)
2024-01-14,2024-01-14 18:23:24,20269,Add On Syrup (Add On Caramel Syrup)
2024-01-14,2024-01-14 18:16:15,20268,Cappucino (250 ML)
2024-01-14,2024-01-14 18:16:15,20268,ALMOND MILK (200 ML)
2024-01-14,2024-01-14 18:16:15,20268,Americano (250 ML)
2024-01-14,2024-01-14 18:16:15,20268,Kaapicino (250 ML)
2024-01-14,2024-01-14 18:16:15,20268,Spicy Banana Chips 60 Gm
2024-01-14,2024-01-14 18:16:15,20268,Yellow Banana Chips 60 Gm
2024-01-14,2024-01-14 17:54:38,20267,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 17:52:19,20266,Baked Vada Pav
2024-01-14,2024-01-14 17:52:19,20266,Calzones Veg (Calzone Veg)
2024-01-14,2024-01-14 17:44:47,20265,Iced Latte (350 Ml)
2024-01-14,2024-01-14 17:34:22,C2209,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 17:34:22,C2209,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 17:32:11,C2208,Papparoti (Add On Nutella sauce)
2024-01-14,2024-01-14 17:24:55,20264,Vietnamese (350 ML)
2024-01-14,2024-01-14 17:08:12,20263,Cold Brew
2024-01-14,2024-01-14 17:08:12,20263,Classic Frappe (350 ML)
2024-01-14,2024-01-14 17:03:13,C2207,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 17:02:19,C2206,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 17:02:19,C2206,Americano (250 ML)
2024-01-14,2024-01-14 16:54:05,20262,Cold Brew
2024-01-14,2024-01-14 16:54:05,20262,Spicy Banana Chips 60 Gm
2024-01-14,2024-01-14 16:35:01,20261,Iced Latte (350 ML)
2024-01-14,2024-01-14 16:35:01,20261,Add On Syrup (Add On Caramel Syrup)
2024-01-14,2024-01-14 16:35:01,20261,Add On Syrup (Add On hazelnuts Syrup)
2024-01-14,2024-01-14 16:32:57,20260,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 16:32:57,20260,Americano (250 ML)
2024-01-14,2024-01-14 16:29:09,20259,Yellow Banana Chips 60 Gm
2024-01-14,2024-01-14 16:29:09,20259,Spicy Banana Chips 60 Gm
2024-01-14,2024-01-14 16:24:05,20258,Baked Vada Pav
2024-01-14,2024-01-14 16:24:05,20258,Baked Pav Bhaji
2024-01-14,2024-01-14 16:23:23,20257,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 16:23:23,20257,Almond Milk (150 ML)
2024-01-14,2024-01-14 16:21:24,20256,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 16:21:24,20256,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 16:05:03,20255,Pour Over
2024-01-14,2024-01-14 16:05:03,20255,Berliners (Dark Choco Mousse Berliner)
2024-01-14,2024-01-14 16:02:50,20254,Americano (250 ML)
2024-01-14,2024-01-14 15:50:30,20253,Baked Vada Pav
2024-01-14,2024-01-14 15:33:53,20252,Flat White 250 Ml
2024-01-14,2024-01-14 15:32:39,20251,Calzones Veg (Calzone Paneer)
2024-01-14,2024-01-14 15:28:36,20250,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 15:25:25,20249,Vietnamese (350 Ml)
2024-01-14,2024-01-14 15:25:25,20249,Baked Vada Pav
2024-01-14,2024-01-14 14:50:57,20248,Flat White 250 Ml
2024-01-14,2024-01-14 14:48:26,20247,Madagascar Chocochip Frappe (450 ML)
2024-01-14,2024-01-14 14:39:27,20246,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 14:39:27,20246,Classic Frappe (350 ML)
2024-01-14,2024-01-14 14:20:11,20245,Cafe Latte (250 ML)
2024-01-14,2024-01-14 14:20:11,20245,Cappucino (250 ML)
2024-01-14,2024-01-14 14:20:11,20245,Add On Syrup (Add On Tiramisu Syrup)
2024-01-14,2024-01-14 13:49:47,20244,Chicken Calzone
2024-01-14,2024-01-14 13:49:47,20244,Baked Vada Pav
2024-01-14,2024-01-14 13:49:47,20244,Berliners (Lotus Biscoff Berliner)
2024-01-14,2024-01-14 13:49:47,20244,Berliners (Blueberry Cheese Cake Berliner)
2024-01-14,2024-01-14 13:49:47,20244,Berliners (Dark Choco Mousse Berliner)
2024-01-14,2024-01-14 13:49:47,20244,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 13:49:47,20244,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 13:49:47,20244,OAT MILK (200 ML)
2024-01-14,2024-01-14 13:49:47,20244,Iced Americano (350 ML)
2024-01-14,2024-01-14 13:49:47,20244,Americano (350 ML)
2024-01-14,2024-01-14 13:49:47,20244,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 13:49:47,20244,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-14,2024-01-14 13:36:54,C2205,Baked Vada Pav
2024-01-14,2024-01-14 13:35:32,C2204,Baked Vada Pav
2024-01-14,2024-01-14 12:33:45,20243,Iced Americano (450 Ml)
2024-01-14,2024-01-14 12:04:18,C2203,Papparoti (Plain)
2024-01-14,2024-01-14 11:36:06,20242,Sea Salt Dark Mocha (350 ML)
2024-01-14,2024-01-14 11:36:06,20242,Choco-crinkle-cookies (COMBO 3 PCS)
2024-01-14,2024-01-14 11:31:43,20241,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 11:31:43,20241,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 11:25:31,20240,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 11:20:29,20239,Cappucino (250 ML)
2024-01-14,2024-01-14 11:10:35,20238,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 11:10:35,20238,Origanal South Indian Frappe (450 ML)
2024-01-14,2024-01-14 11:05:59,20237,Classic Frappe (350 ML)
2024-01-14,2024-01-14 11:05:59,20237,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 10:45:58,20236,Classic Frappe (450 Ml)
2024-01-14,2024-01-14 10:37:02,20235,Kaapicino (250 ML)
2024-01-14,2024-01-14 10:33:27,20234,Cappucino (250 ML)
2024-01-14,2024-01-14 10:33:27,20234,Iced Americano (350 ML)
2024-01-14,2024-01-14 10:11:35,20233,Kaapicino (250 ML)
2024-01-14,2024-01-14 10:11:35,20233,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 10:11:35,20233,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 09:10:06,20232,Calzones Veg (Calzone Paneer)
2024-01-14,2024-01-14 09:10:06,20232,Calzones Veg (Calzone Veg)
2024-01-14,2024-01-14 09:10:06,20232,Whole Wheat Ladi Pav 4 Pc
2024-01-14,2024-01-14 09:10:06,20232,Papparoti (Plain)
2024-01-14,2024-01-14 09:09:00,20231,Cappucino (250 ML)
2024-01-14,2024-01-14 08:34:13,20230,Classic Frappe (350 Ml)
2024-01-14,2024-01-14 08:05:15,20229,Classic Frappe (350 ML)
2024-01-14,2024-01-14 08:04:37,20228,Gluten Free Hazelnut Brownie
2024-01-14,2024-01-14 08:04:37,20228,Kaapicino (250 ML)
2024-01-14,2024-01-14 08:04:37,20228,Add On Syrup (Add On hazelnuts Syrup)
2024-01-14,2024-01-14 06:11:23,20227,Baked Pav Bhaji
2024-01-14,2024-01-14 05:46:39,20226,Almond Frappe (350 ML)
2024-01-14,2024-01-14 05:38:07,20225,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-14,2024-01-14 05:38:07,20225,Baked Pav Bhaji
2024-01-14,2024-01-14 04:09:09,20224,Origanal South Indian Frappe (450 Ml)
2024-01-14,2024-01-14 04:08:39,20223,Americano (250 ML)
2024-01-14,2024-01-14 03:52:19,20222,Classic Frappe (350 ML)
2024-01-14,2024-01-14 03:52:19,20222,Iced Latte (350 ML)
2024-01-14,2024-01-14 03:52:19,20222,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 03:52:19,20222,Almond Frappe (350 ML)
2024-01-14,2024-01-14 03:52:19,20222,Add On Syrup (Add On hazelnuts Syrup)
2024-01-14,2024-01-14 03:52:19,20222,Caramel Frappe (350 ML)
2024-01-14,2024-01-14 03:51:04,20221,Gluten Free Hazelnut Brownie
2024-01-14,2024-01-14 03:51:04,20221,Baked Vada Pav
2024-01-14,2024-01-14 03:51:04,20221,Strawberry White Chocolate Ganache With Rosella Jam Macaroon
2024-01-14,2024-01-14 03:37:31,20220,Chicken Calzone
2024-01-14,2024-01-14 03:37:31,20220,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 03:31:26,20219,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 03:31:26,20219,Hot Chocolate (250 ML)
2024-01-14,2024-01-14 03:10:10,20218,Almond Frappe (350 ML)
2024-01-14,2024-01-14 03:10:10,20218,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 03:10:10,20218,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-14,2024-01-14 02:44:34,20217,Calzone Mix 2 Pc (Calzone Paneer)
2024-01-14,2024-01-14 02:44:34,20217,Chicken Calzone
2024-01-14,2024-01-14 02:37:38,20216,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 02:37:38,20216,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 02:35:16,20215,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-14,2024-01-14 02:35:16,20215,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 02:35:16,20215,Madagascar Hot Chocolate (250 ML)
2024-01-14,2024-01-14 02:23:24,20214,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 02:22:26,20213,Classic Frappe (350 ML)
2024-01-14,2024-01-14 02:21:49,20212,Papparoti (Plain)
2024-01-14,2024-01-14 02:21:49,20212,Hazelnut Frappe (350 ML)
2024-01-14,2024-01-14 02:20:54,20211,Madagascar Hot Chocolate (250 ML)
2024-01-14,2024-01-14 02:20:09,20210,Classic Frappe (350 ML)
2024-01-14,2024-01-14 02:18:11,20209,Classic Frappe (350 ML)
2024-01-14,2024-01-14 02:18:11,20209,Papparoti (Plain)
2024-01-14,2024-01-14 02:16:03,20208,Baked Vada Pav
2024-01-14,2024-01-14 02:16:03,20208,Berliners (Lotus Biscoff Berliner)
2024-01-14,2024-01-14 02:16:03,20208,Berliners (Nutella Berliner)
2024-01-14,2024-01-14 02:05:34,20207,White Loaf Bread
2024-01-14,2024-01-14 02:04:45,20206,Madagascar Hot Chocolate (350 ML)
2024-01-14,2024-01-14 02:04:45,20206,Sea Salt Dark Mocha (350 ML)
2024-01-14,2024-01-14 02:04:45,20206,Flat White 250 Ml
2024-01-14,2024-01-14 01:58:18,20205,Nariyal Irish Cream Frappe (350 ML)
2024-01-14,2024-01-14 01:57:57,20204,Classic Frappe (450 Ml)
2024-01-14,2024-01-14 01:56:35,20203,Vietnamese (350 ML)
2024-01-14,2024-01-14 01:56:35,20203,Iced Americano (350 ML)
2024-01-14,2024-01-14 01:56:35,20203,Baked Vada Pav
2024-01-14,2024-01-14 01:53:04,20202,Classic Frappe (350 ML)
2024-01-14,2024-01-14 01:53:04,20202,Americano (250 ML)
2024-01-14,2024-01-14 01:41:06,20201,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 01:41:06,20201,Berliners (Blueberry Cheese Cake Berliner)
2024-01-14,2024-01-14 01:41:06,20201,Yellow Banana Chips 60 Gm
2024-01-14,2024-01-14 01:41:06,20201,Spicy Banana Chips 60 Gm
2024-01-14,2024-01-14 01:33:35,20200,Iced Americano (350 ML)
2024-01-14,2024-01-14 01:33:35,20200,Iced Americano (350 ML)
2024-01-14,2024-01-14 01:33:35,20200,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 01:33:35,20200,Iced Americano (350 ML)
2024-01-14,2024-01-14 01:31:43,20199,Rosella Jam With Filter Coffee Ganache Macaroon (1 PIC)
2024-01-14,2024-01-14 01:28:40,20198,Classic Frappe (350 ML)
2024-01-14,2024-01-14 01:06:11,20197,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 01:06:11,20197,Papparoti (Add On Nutella sauce)
2024-01-14,2024-01-14 01:06:11,20197,Cafe Mocha (250 ML)
2024-01-14,2024-01-14 00:51:08,20196,Cappucino (250 ML)
2024-01-14,2024-01-14 00:51:08,20196,Americano (250 ML)
2024-01-14,2024-01-14 00:51:08,20196,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 00:35:08,20195,Origanal South Indian Frappe (350 ML)
2024-01-14,2024-01-14 00:35:08,20195,Madagascar Chocochip Frappe (350 ML)
2024-01-14,2024-01-14 00:23:01,20194,South Indian Filter Kaapi (150 ML)
2024-01-14,2024-01-14 00:09:11,20193,Spicy Banana Chips 60 Gm
2024-01-14,2024-01-14 00:09:11,20193,South Indian Filter Kaapi (250 ML)
2024-01-14,2024-01-14 00:09:11,20193,Hyderabadi Chicken Keema Pav
2024-01-14,2024-01-14 00:09:11,20193,Hyderabadi Soya Keema Pav
2024-01-13,2024-01-13 23:45:44,20192,Nariyal Irish Cream Frappe (350 ML)
2024-01-13,2024-01-13 23:45:44,20192,Espresso Tonic (Tonic Water)
2024-01-13,2024-01-13 23:35:57,20191,Rosella Jam With Filter Coffee Ganache Macaroon (2 PCS)
2024-01-13,2024-01-13 23:35:57,20191,Iced Americano (350 ML)
2024-01-13,2024-01-13 23:35:57,20191,Add On Syrup (Add On Vanilla Syrup)
2024-01-13,2024-01-13 23:35:57,20191,Baked Vada Pav
2024-01-13,2024-01-13 23:35:57,20191,Baked Vada Pav
2024-01-13,2024-01-13 23:35:57,20191,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 23:07:11,20190,Hot Chocolate (250 ML)
2024-01-13,2024-01-13 23:07:11,20190,Chicken Calzone
2024-01-13,2024-01-13 23:07:11,20190,Calzones Veg (Calzone Veg)
2024-01-13,2024-01-13 23:01:39,20189,Hazelnut Frappe (450 ML)
2024-01-13,2024-01-13 23:01:39,20189,Berliners (Blueberry Cheese Cake Berliner)
2024-01-13,2024-01-13 22:44:43,20188,Hyderabadi Chicken Keema Pav
2024-01-13,2024-01-13 22:44:43,20188,Hyderabadi Chicken Keema Pav
2024-01-13,2024-01-13 22:44:43,20188,Chicken Calzone
2024-01-13,2024-01-13 22:42:41,20187,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 22:42:41,20187,Hot Chocolate (250 ML)
2024-01-13,2024-01-13 22:33:18,20186,Cappucino (250 ML)
2024-01-13,2024-01-13 22:33:18,20186,Add On Syrup (Add On hazelnuts Syrup)
2024-01-13,2024-01-13 22:27:28,20185,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 22:26:51,20184,Hazelnut Frappe (350 ML)
2024-01-13,2024-01-13 22:26:51,20184,Papparoti (Plain)
2024-01-13,2024-01-13 22:24:45,20183,Vietnamese (350 ML)
2024-01-13,2024-01-13 22:24:45,20183,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 22:18:46,20182,Hot Chocolate (350 ML)
2024-01-13,2024-01-13 21:59:51,20181,South Indian Filter Kaapi (250 ML)
2024-01-13,2024-01-13 21:59:51,20181,Hyderabadi Chicken Keema Pav
2024-01-13,2024-01-13 21:59:51,20181,Cafe Latte (250 ML)
2024-01-13,2024-01-13 21:51:25,C2202,Tartlets (kodai cheese tartlet)
2024-01-13,2024-01-13 21:42:18,20180,Hazelnut Frappe (450 ML)
2024-01-13,2024-01-13 21:40:54,20179,Classic Frappe (350 ML)
2024-01-13,2024-01-13 21:40:54,20179,Hazelnut Frappe (350 ML)
2024-01-13,2024-01-13 21:30:13,20178,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 21:17:39,20177,Choco-crinkle-cookies (with Egg) (COMBO 3 PCS)
2024-01-13,2024-01-13 21:17:39,20177,Sea Salt Dark Mocha (350 ML)
2024-01-13,2024-01-13 21:16:00,C2201,Americano (250 ML)
2024-01-13,2024-01-13 21:14:51,C2200,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 20:51:10,20176,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 20:03:33,20175,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 19:48:23,20174,Classic Frappe (350 ML)
2024-01-13,2024-01-13 19:48:23,20174,OAT MILK (200 ML)
2024-01-13,2024-01-13 19:27:10,20173,Flat White 250 Ml
2024-01-13,2024-01-13 19:27:10,20173,Kaapicino (250 ML)
2024-01-13,2024-01-13 19:27:10,20173,OAT MILK (200 ML)
2024-01-13,2024-01-13 19:21:57,20172,Papparoti (Add On Nutella sauce)
2024-01-13,2024-01-13 19:10:15,20171,Kaapicino (250 ML)
2024-01-13,2024-01-13 19:06:03,20170,Iced Americano (350 ML)
2024-01-13,2024-01-13 19:05:35,C2199,Hyderabadi Chicken Keema Pav
2024-01-13,2024-01-13 19:05:35,C2199,Chicken Calzone
2024-01-13,2024-01-13 18:54:06,20169,Baked Vada Pav
2024-01-13,2024-01-13 18:54:06,20169,Hyderabadi Soya Keema Pav
2024-01-13,2024-01-13 18:39:42,20168,Cafe Latte (250 ML)
2024-01-13,2024-01-13 18:39:42,20168,Add On Syrup (Add On Vanilla Syrup)
2024-01-13,2024-01-13 18:39:42,20168,Papparoti (Plain)
2024-01-13,2024-01-13 18:36:21,20167,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 18:36:21,20167,Kaapicino (250 ML)
2024-01-13,2024-01-13 18:36:21,20167,Papparoti (Plain)
2024-01-13,2024-01-13 18:32:48,20166,Cappucino (250 ML)
2024-01-13,2024-01-13 18:32:48,20166,Almond Frappe (350 ML)
2024-01-13,2024-01-13 18:32:48,20166,Sea Salt Dark Mocha Frappe (350 ML)
2024-01-13,2024-01-13 18:32:48,20166,Tartlets (Kacha Nimbu Tartlet)
2024-01-13,2024-01-13 18:32:48,20166,Tartlets (Filter Kaapi Tartlet)
2024-01-13,2024-01-13 18:32:48,20166,Papparoti (Plain)
2024-01-13,2024-01-13 18:32:48,20166,Hyderabadi Chicken Keema Pav
2024-01-13,2024-01-13 18:32:48,20166,Papparoti (Plain)
2024-01-13,2024-01-13 18:22:31,20165,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 18:22:31,20165,Berliners (Dark Choco Mousse Berliner)
2024-01-13,2024-01-13 18:18:45,20164,Iced Latte (350 ML)
2024-01-13,2024-01-13 18:15:20,20163,South Indian Filter Kaapi (250 ML)
2024-01-13,2024-01-13 18:03:53,C2198,Tartlets (chocolate Tartlet)
2024-01-13,2024-01-13 18:03:53,C2198,Tartlets (Salted Caramel Tartlet)
2024-01-13,2024-01-13 17:37:41,20162,Flat White 250 Ml
2024-01-13,2024-01-13 17:34:17,20161,Iced Latte (350 ML)
2024-01-13,2024-01-13 17:32:26,20160,Madagascar Chocochip Frappe (350 ML)
2024-01-13,2024-01-13 17:30:48,C2197,Origanal South Indian Frappe (350 ML)
2024-01-13,2024-01-13 17:25:13,20159,South Indian Filter Kaapi (150 ML)
2024-01-13,2024-01-13 17:25:13,20159,Papparoti (Plain)
2024-01-13,2024-01-13 17:25:13,20159,Hot Chocolate (250 ML)
2024-01-13,2024-01-13 17:25:13,20159,South Indian Filter Kaapi (250 ML)
2024-01-13,2024-01-13 17:25:13,20159,Baked Vada Pav
2024-01-13,2024-01-13 17:25:13,20159,Papparoti (Plain)
